accX,accY,accZ,Activity
2.4246915386587458,-3.6105262001348026,7.756444721725796,A
0.029469798788251306,-2.7269473544313247,7.9319875833129885,A
0.45424140999292995,-2.2245867108879938,7.284172711291574,A
0.0020174521040595126,-1.802460236474132,8.03733819915026,A
0.7330531795174257,-1.0348950501387024,8.628257775163785,A
0.7081970160061835,-0.8789602397780986,9.055193871786823,A
1.1111350664023896,-0.2990751105549192,7.2714456039337385,A
3.7369441042850164,1.2710223541661378,5.414675024567783,A
7.847603140706946,-1.4700575971659453,5.754286173986745,A
7.881863082123864,-2.9784395243894557,4.763010271909507,A
11.228782684342445,-0.7770567801488328,3.743398021107545,A
11.442106974469006,-3.7709944297561773,-2.352036311052735,A
10.225463444709828,-8.846526487310392,-2.350261730164084,A
8.774963004601135,-8.349091451798932,1.0157178405524672,A
8.915889098164197,-8.247436208733495,0.30320926450935237,A
10.253936358470433,-6.9224170477996,0.24610617166747017,A
15.046415963536923,-8.009944167671813,0.3685365724488584,A
11.767202642499248,-8.068737569727901,1.0537973347416354,A
10.691033058918318,-6.4126681593333235,0.2949104816317878,A
10.612343876178791,-5.427694678250738,0.4474428093145318,A
8.958257374496645,-4.048583667017709,-0.33358673803141475,A
8.111317710361837,-3.30468172008654,-0.5591222719791911,A
7.2274174899322645,-2.3839087865286657,-0.8516521680458209,A
7.353610267263903,-2.0524909712934183,-0.8459768720015997,A
8.063040197647876,-2.02297803250913,-1.1430318551152632,A
9.785580737450267,-1.9976379842524796,-1.5933680102061034,A
10.626006252531688,-3.7803577041926313,-0.8582789184236614,A
10.14294632346086,-5.564215438464827,1.8994032148617537,A
10.963487957226695,-3.8698004254530285,0.43940203304507774,A
8.25914542613789,-5.0154936329660025,1.458944948552923,A
6.656742960761928,-6.046254385203597,1.4745557234176123,A
6.0275375203005055,-5.6034738025935305,2.2475177984737367,A
7.486080122704677,-5.502143378968665,2.3506368052558346,A
9.111429591326782,-5.497856672846964,2.4662403641325152,A
13.312282161258949,-5.269773276994757,0.8304133670442655,A
13.334597410970005,-6.253223065742569,0.615950682635459,A
10.779312424325486,-6.21393430970496,-0.33322910134838435,A
12.062180494579957,-4.635272894569923,-1.2114531439174112,A
8.552908107937707,-3.3290670845418155,-1.2471421482953435,A
7.214380203197284,-3.554157033654185,-0.9244492119922811,A
6.362939032257026,-2.748031190277767,-1.290880215256544,A
5.950844044713497,-2.053159821929481,-0.8841304060482866,A
7.011745579838363,-2.0395259229255553,-0.8881821653422961,A
9.54485592317311,-2.2851136800326044,-0.3540984275761472,A
12.773012680234018,-2.7125178763516673,-0.27093038992858703,A
11.697879922357817,-5.813601890191075,2.0429984724738524,A
11.101946346786775,-5.88100661239336,1.343469966933096,A
10.417506418496847,-4.726581097874366,0.8480990707693107,A
6.180738942115774,-5.502362753371921,0.8660634224580323,A
4.343313873070464,-4.857308116734747,0.08966403550515561,A
4.715057826462205,-4.5140843064365725,0.4291287961888253,A
6.543447743992935,-4.9524582412064335,0.573573556346257,A
10.2008862230827,-5.512576627629981,0.7044522152777354,A
14.86906759577351,-6.225426537943935,0.0332501788729449,A
12.28174343936558,-7.113887778838272,0.12494050409699105,A
11.19793772358552,-5.653068186328241,-1.0219875567125438,A
11.20048307471652,-5.156092222694788,-0.9381018978984591,A
7.849208071418286,-4.13050462017542,-1.2576295510914368,A
7.874117002120595,-3.5964794988947233,-1.2455861943555084,A
7.187442906178493,-2.2614955165119235,-1.5421934087116693,A
7.929608774356071,-2.0890030704424674,-1.223116971000687,A
8.684002298205497,-1.6713053175022414,-1.640584330018535,A
10.095539556112161,-2.248281093474464,-1.209352274013757,A
9.351217965892966,-3.1625085514695446,-0.34282318393154576,A
9.42060892142516,-5.148822262747881,0.5807429048874914,A
12.016652342854144,-5.7546294896810615,0.6202909060930795,A
8.866209453884995,-6.564953828599812,0.8540605154066168,A
6.325431320266019,-6.853390273527267,1.0022392624884382,A
5.214922535741093,-5.910590917200108,1.231040836191938,A
6.470736210698289,-5.5022424954487015,1.5949484063236283,A
9.489032815723359,-6.719011796934645,1.7092546853400563,A
14.590633051833453,-6.846122329081573,0.10587858816233849,A
13.186418291115096,-7.999156328713325,-0.8274956911581779,A
11.072716199545987,-5.488807325876127,-1.2134330284618147,A
11.624531270663555,-4.821838030636598,-1.9745104267360614,A
8.755042486637514,-4.134751208965967,-1.7832233765975365,A
7.373313562712396,-2.9919931205995915,-1.3268167708138698,A
6.590295721576466,-2.6432671931500247,-1.3624307442622792,A
6.793527278591187,-1.8395060888464603,-1.3143052677658225,A
8.151707206143993,-1.9200719352663957,-1.4062339008220164,A
10.24108408506914,-2.085867230520289,-1.4090438187917682,A
10.817787240572683,-3.3419617601936134,0.047007485133636936,A
9.57463715474604,-4.234209301382802,0.7368775384347774,A
12.697016422895032,-5.145935871921268,1.0369167919150877,A
