accX,accY,accZ,Activity
-3.820868498219366,-2.0594593285722675,9.975680467767488,A
-3.001367944304648,-2.4008773763251274,11.47216219998006,A
-3.1164645329850336,-3.172872718484123,9.502262563777288,A
-3.74701439572903,-2.7626282853187054,9.753301801383747,A
-3.5662736393509737,-2.1265900810717984,8.045008462089012,A
-1.6565827910832565,-0.09698554424226875,6.171244670266014,A
-1.761520152167698,-0.38534684882719744,5.2060078845641,A
-2.0748774825366874,0.5045927599291832,4.426681686722429,A
-3.9693259680969826,0.29598533900817336,2.4157735763921186,A
-12.343349146373775,1.1354412654443167,2.513241890226243,A
-21.989238519136816,-2.906776289158065,1.6466617353946436,A
-10.252902186361508,-2.918632802485907,5.564871937892284,A
-8.816331196324663,-3.244467553853481,1.029638657501208,A
-9.391244061833211,-3.3925167036149912,-1.0839795380792134,A
-6.9407332222517555,-1.308505609428413,1.8989662784177566,A
-5.457530048461555,-4.020746307865418,1.4144309696564732,A
-5.956715681054062,-5.087285286949637,1.8363222465448001,A
-8.620877138605305,-6.262023516637804,3.649523405406814,A
-15.14140852302207,-2.9049921024965504,3.7840162776451782,A
-14.411964603428316,-1.1782920142518818,4.958266863750621,A
-10.85801021420733,-2.24108667987855,2.681342875321605,A
-12.80059695911009,-2.9272089334794127,2.492784187015458,A
-10.329148171913689,-0.7889791117016213,2.0043538945200408,A
-8.711965537106424,-0.7711232508644358,1.6422788729122246,A
-7.61013721585349,-0.9261284355874358,1.390662002188629,A
-6.183870862138447,-1.2224611934533358,1.5990420147675055,A
-6.587597938795797,-1.0326909965063693,1.410124183042831,A
-8.849371162008897,-1.195403872083383,0.8890937794315442,A
-12.653286919454457,-1.9563429003302588,2.0389326252454465,A
-14.648725558934112,-3.4457023348096465,4.0442880474331036,A
-8.534612259977733,-1.7306841410863976,3.312796522970867,A
-10.353706534650842,-1.061385881587444,1.0151921505015742,A
-9.581726569082546,-1.8124446241563112,0.8303524333045234,A
-8.52669529560567,-5.0681014063611425,3.189412565120063,A
-7.31467144518696,-5.100836939628808,2.8453055469789925,A
-9.161749025800553,-4.691090456299985,3.638251587556317,A
-10.309052575769282,-2.246343458254047,3.14770860100863,A
-14.821910226541247,-3.1286871160861005,3.843392156941539,A
-12.35841437093183,-2.7547084661684305,3.5559148046859654,A
-13.188515219122865,-3.3866880964576906,1.8454837837288633,A
-11.938220525548667,-2.254660104717614,2.0234462842133025,A
-10.320664820809473,-1.1734160001179046,0.8128012571514587,A
-8.77695946803076,-0.9755732122573613,0.9305805614418936,A
-7.8442184114465,-1.4754521296559804,1.2406099349740327,A
-6.0536424330327065,-1.0884149285750673,1.140723738146668,A
-6.4329441044757365,-0.8504004620605036,1.0416917458866697,A
-7.288523656192901,-0.7811191007983459,1.0804407881095563,A
-13.764524974091145,-2.666117921550319,1.8653751527912688,A
